archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034239,-42.803302,-71.046853,332630.4,5258995.9,882.20874,1,0,0.946747,-1.23,-0.18,0.74,1.98,2.47,1.89,0.017748248,1.513138,0.008834847,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034240,-42.803588,-71.046278,332678.2,5258965.4,879.77313,1,0,0.9360224,-1.31,-0.22,0.78,2.13,2.58,7.59,0.031879857,1.1213305,0.015813503,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034241,-42.803872,-71.045704,332725.9,5258935.0,869.7817,1,0,0.94016147,-1.53,-0.22,1.04,2.77,3.44,11.52,0.054350056,1.5590003,0.026808945,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034242,-42.804156,-71.045129,332773.7,5258904.6,862.2981,1,0,0.9260576,-1.46,-0.26,0.86,2.32,2.84,9.20,0.044928066,1.0132599,0.022213483,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034243,-42.804442,-71.044554,332821.5,5258874.0,859.7411,1,0,0.94806576,-1.57,-0.26,0.89,2.54,3.18,9.16,0.045779575,1.6664765,0.022629686,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034244,-42.804726,-71.043979,332869.3,5258843.5,853.70044,1,0,0.9376697,-1.57,-0.26,0.93,2.5,3.1,11.12,0.03722644,1.2193096,0.018440986,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034245,-42.805011,-71.043404,332917.1,5258813.0,849.0382,1,0,0.9424849,-1.34,-0.18,0.89,2.32,2.88,9.48,0.04976043,1.4347599,0.024573117,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034246,-42.805297,-71.042827,332965.0,5258782.4,849.02124,1,0,0.93844503,-1.49,-0.29,0.78,2.2,2.69,4.97,0.041911554,1.0453966,0.020737633,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197954,-42.803176,-71.065986,331065.5,5258971.8,871.20135,1,0,0.9478419,-1.08,-0.14,0.74,1.94,2.43,5.51,0.0370215,1.2746316,0.018340372,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197955,-42.803462,-71.065410,331113.4,5258941.2,869.0678,1,0,0.9448887,-1.04,-0.14,0.71,1.9,2.35,2.92,0.04477419,1.0479949,0.022138208,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197956,-42.803748,-71.064834,331161.3,5258910.6,867.9405,1,0,0.9463686,-1.12,-0.18,0.71,1.9,2.35,1.16,0.011705789,0.92811155,0.005835789,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197957,-42.804034,-71.064257,331209.2,5258880.0,867.29346,1,0,0.9425111,-1.16,-0.18,0.71,1.94,2.39,0.92,0.011995124,0.6365142,0.005979601,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197958,-42.804320,-71.063681,331257.1,5258849.4,867.00946,1,0,0.9458873,-1.27,-0.22,0.67,1.9,2.35,0.97,0.011274138,1.0621274,0.005621201,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197959,-42.804606,-71.063104,331305.1,5258818.7,867.28827,1,0,0.9477547,-1.23,-0.18,0.78,2.13,2.65,2.85,0.06135343,1.2884698,0.03021067,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197960,-42.804893,-71.062527,331353.1,5258788.0,869.7681,1,0,0.9429461,-1.34,-0.11,1.04,2.92,3.85,6.00,0.12642816,1.8540585,0.061256316,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197961,-42.805181,-71.061948,331401.1,5258757.3,874.67365,1,0,0.94414765,-1.27,0.14,1.57,3.48,4.15,7.58,0.24445647,1.5439224,0.11504932,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197962,-42.805468,-71.061370,331449.2,5258726.5,880.3243,1,0,0.9528386,-1.42,-0.26,0.78,2.17,2.69,6.23,0.02981189,0.7343937,0.014795333,1.3311168,3.0053778,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197963,-42.805755,-71.060793,331497.1,5258695.8,880.85944,1,0,0.95157385,-1.16,-0.18,0.71,1.9,2.35,1.73,0.023539098,1.5056227,0.011700516,0.8707129,3.0083652,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197964,-42.806041,-71.060217,331545.1,5258665.2,880.87463,1,0,0.9474517,-1.12,-0.14,0.74,1.98,2.47,1.33,0.033891134,1.2941267,0.01680271,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197965,-42.806327,-71.059640,331593.0,5258634.6,880.6303,1,0,0.9426592,-1.12,-0.14,0.74,1.94,2.39,1.27,0.027863331,1.0203456,0.013835008,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197966,-42.806613,-71.059064,331640.9,5258604.0,879.1658,1,0,0.94598657,-1.16,-0.18,0.67,1.87,2.28,4.70,0.02598399,1.2733468,0.012907911,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197967,-42.806898,-71.058489,331688.7,5258573.5,873.81396,1,0,0.94287646,-1.38,-0.22,0.82,2.28,2.88,8.68,0.019665705,1.5215436,0.009784638,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197968,-42.807182,-71.057916,331736.3,5258543.1,862.4156,1,0,0.9486174,-1.31,0.07,1.46,3.7,4.75,10.08,0.15314831,1.8848429,0.07371403,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197969,-42.807467,-71.057341,331784.1,5258512.6,857.5356,1,0,0.94275194,-1.23,0.03,1.34,3.25,4.0,6.97,0.15448871,1.6308186,0.07433459,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197970,-42.807753,-71.056764,331832.0,5258482.0,857.2928,1,0,0.9245132,-1.23,-0.03,1.12,2.77,3.36,7.92,0.12461401,1.3914338,0.06040445,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197971,-42.808039,-71.056187,331880.0,5258451.3,858.1951,1,0,0.93501675,-1.53,-0.14,1.16,2.99,3.78,9.03,0.042726777,1.732404,0.021136668,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197972,-42.808326,-71.055610,331928.0,5258420.6,861.39343,1,0,0.9473433,-1.49,0.0,1.49,3.74,4.6,10.48,0.11053075,1.7704687,0.05376507,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197973,-42.808614,-71.055031,331976.1,5258389.8,868.06635,1,0,0.9500636,-1.64,-0.22,1.16,2.99,3.7,9.49,0.014323499,0.9390947,0.0071361493,3.265132,2.9975774,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197974,-42.808900,-71.054455,332024.0,5258359.2,867.4865,1,0,0.9292217,-1.31,-0.18,0.86,2.32,2.84,9.58,0.0068032374,1.5704504,0.0033958363,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197975,-42.809183,-71.053882,332071.5,5258329.0,853.6274,1,0,0.94476616,-1.42,0.14,1.83,4.26,5.16,13.25,0.25251508,1.7910335,0.11860758,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197976,-42.809466,-71.053309,332119.2,5258298.6,843.20306,1,0,0.93523866,-1.08,-0.11,0.78,2.09,2.62,9.11,0.08335739,1.4069529,0.04082155,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197977,-42.809752,-71.052733,332167.0,5258268.1,840.25446,1,0,0.94415826,-1.12,-0.14,0.74,1.94,2.39,3.47,0.03169578,1.3154559,0.015722895,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197978,-42.810037,-71.052158,332214.8,5258237.6,835.92645,1,0,0.948942,-1.34,-0.14,1.01,2.5,3.07,5.21,0.021876913,0.7780035,0.010878812,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197979,-42.810322,-71.051583,332262.6,5258207.0,832.2359,1,0,0.9512367,-1.08,-0.11,0.78,2.05,2.58,3.27,0.04642625,1.3741184,0.022945607,1.1715966,3.0063243,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197980,-42.810608,-71.051007,332310.5,5258176.4,831.7612,1,0,0.9425497,-1.16,-0.18,0.71,1.94,2.39,2.23,0.024781084,1.4874722,0.012314048,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197981,-42.810893,-71.050431,332358.3,5258145.9,829.146,1,0,0.9504555,-1.16,-0.18,0.74,1.98,2.47,4.60,0.0073754205,1.3049097,0.0036809149,1.0221772,3.00729,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197982,-42.811178,-71.049856,332406.1,5258115.4,824.1737,1,0,0.9501635,-1.01,-0.07,0.86,2.17,2.73,3.06,0.08761534,1.3747966,0.04286139,1.3916254,3.0050383,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197983,-42.811463,-71.049280,332454.0,5258084.8,823.5914,1,0,0.9433435,-1.12,-0.14,0.78,2.02,2.5,2.71,0.04636428,1.120392,0.022915334,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197984,-42.811750,-71.048702,332502.0,5258054.1,827.02295,1,0,0.94340444,-1.64,-0.33,0.86,2.39,2.99,5.07,0.017130528,0.8122289,0.008528664,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197985,-42.812037,-71.048124,332550.0,5258023.4,833.32666,1,0,0.94338006,-1.53,-0.26,0.93,2.47,3.03,5.36,0.017459719,0.76828706,0.008691841,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197986,-42.812324,-71.047546,332598.0,5257992.7,836.8668,1,0,0.94033283,-1.34,-0.22,0.82,2.2,2.73,3.85,0.02423195,0.6654501,0.012042826,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197987,-42.812610,-71.046969,332646.0,5257962.0,839.97534,1,0,0.9335677,-1.23,-0.18,0.78,2.02,2.5,1.97,0.0146428915,1.1416149,0.0072946926,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197988,-42.812896,-71.046393,332693.9,5257931.5,839.94434,1,0,0.9429337,-1.12,-0.14,0.74,1.98,2.43,1.07,0.007744869,0.88243383,0.0038649417,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197989,-42.813182,-71.045816,332741.8,5257900.8,841.0632,1,0,0.9399124,-1.31,-0.22,0.71,1.98,2.47,1.14,0.01447739,0.748055,0.007212542,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197990,-42.813468,-71.045240,332789.7,5257870.2,841.19415,1,0,0.9529973,-1.16,-0.22,0.67,1.83,2.24,0.53,0.009234293,0.9438218,0.0046064975,0.74246556,3.0093703,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197991,-42.813754,-71.044663,332837.6,5257839.7,841.00116,1,0,0.94084084,-1.12,-0.14,0.74,1.94,2.39,0.59,0.0029939383,0.6931472,0.0014958485,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197992,-42.814040,-71.044087,332885.5,5257809.1,841.7281,1,0,0.9518712,-1.23,-0.22,0.74,1.98,2.47,0.49,0.0029961616,1.3458819,0.0014969584,1.0221772,3.00729,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197993,-42.814325,-71.043510,332933.4,5257778.5,841.3709,1,0,0.93333113,-1.16,-0.18,0.74,1.94,2.39,1.30,0.00936889,0.9900686,0.0046734833,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197994,-42.814610,-71.042934,332981.3,5257748.0,839.6628,1,0,0.95417637,-1.16,-0.18,0.71,1.9,2.39,3.55,0.0051151174,1.5431899,0.0025542888,0.9198619,3.008004,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192676,-42.803583,-71.078643,330031.6,5258901.2,868.7042,1,0,0.9486579,-1.08,-0.14,0.71,1.9,2.35,1.89,0.0028372747,0.92234683,0.0014176309,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192677,-42.803869,-71.078067,330079.5,5258870.6,868.5342,1,0,0.95735425,-1.23,-0.22,0.71,1.9,2.39,0.82,0.0070508677,0.94109523,0.0035192233,0.9198619,3.008004,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192678,-42.804155,-71.077491,330127.4,5258840.0,868.2223,1,0,0.95242894,-1.12,-0.18,0.71,1.9,2.35,0.95,0.017750649,1.4209793,0.008836032,0.8707129,3.0083652,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192679,-42.804441,-71.076915,330175.3,5258809.4,867.87976,1,0,0.9527017,-1.12,-0.18,0.71,1.87,2.32,0.93,0.010564023,1.0392532,0.005268078,0.8347305,3.008637,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192680,-42.804727,-71.076339,330223.1,5258778.8,867.18756,1,0,0.9361132,-1.12,-0.14,0.71,1.9,2.35,1.24,0.012303266,1.232973,0.0061327396,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192681,-42.805013,-71.075764,330271.0,5258748.2,866.71484,1,0,0.94400644,-1.04,-0.14,0.74,1.9,2.35,0.84,0.031346075,1.155313,0.015550784,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192682,-42.805299,-71.075188,330318.9,5258717.5,866.38776,1,0,0.920793,-1.12,-0.14,0.74,1.94,2.39,1.11,0.017128376,1.4398904,0.008527598,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192683,-42.805585,-71.074611,330366.8,5258686.9,866.81335,1,0,0.93624425,-1.19,-0.14,0.78,2.05,2.54,1.91,0.020739859,1.2983471,0.010316316,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192684,-42.805872,-71.074035,330414.7,5258656.3,866.88806,1,0,0.93888646,-1.12,-0.11,0.82,2.13,2.62,2.23,0.038983647,1.2284154,0.019302977,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192685,-42.806158,-71.073459,330462.6,5258625.6,867.60846,1,0,0.9442112,-1.27,-0.18,0.82,2.2,2.77,3.05,0.018835131,1.6748971,0.009373333,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192686,-42.806445,-71.072882,330510.6,5258595.0,870.1265,1,0,0.9461296,-1.46,-0.18,1.01,2.65,3.29,4.50,0.005810494,1.5594027,0.0029010284,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192687,-42.806732,-71.072305,330558.5,5258564.3,872.5814,1,0,0.94541633,-1.23,-0.18,0.78,2.05,2.54,4.15,0.0033129873,0.9963319,0.0016551216,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192688,-42.807018,-71.071728,330606.4,5258533.6,872.3775,1,0,0.94989717,-1.12,-0.11,0.89,2.32,2.88,2.98,0.06293115,1.3920354,0.030975403,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192689,-42.807304,-71.071153,330654.3,5258503.1,870.52466,1,0,0.9491544,-1.16,-0.14,0.86,2.2,2.77,5.70,0.013954618,1.5927968,0.00695301,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192690,-42.807589,-71.070578,330702.1,5258472.5,866.1282,1,0,0.9493213,-1.01,-0.11,0.74,2.02,2.54,4.63,0.073956445,1.3321556,0.03630249,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192691,-42.807875,-71.070001,330750.0,5258441.9,865.9189,1,0,0.94797957,-1.16,-0.11,0.89,2.28,2.8,1.51,0.0089684045,1.4492062,0.0044741575,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192692,-42.808162,-71.069424,330798.0,5258411.2,868.28625,1,0,0.9519912,-1.31,-0.22,0.74,2.02,2.5,1.24,0.0014538453,0.6365142,0.0007266583,1.0619253,3.0070245,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192693,-42.808448,-71.068848,330845.9,5258380.6,867.31635,1,0,0.9534071,-1.12,-0.18,0.71,1.9,2.39,3.48,0.020031108,1.3578879,0.009965536,0.9198619,3.008004,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192694,-42.808733,-71.068273,330893.7,5258350.1,861.688,1,0,0.9381113,-1.19,-0.03,1.08,2.77,3.44,6.24,0.0911367,1.5488654,0.044545118,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192695,-42.809019,-71.067698,330941.5,5258319.5,856.47064,1,0,0.9441599,-1.04,-0.11,0.74,1.9,2.35,3.82,0.0116814235,1.478314,0.0058236783,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192696,-42.809305,-71.067122,330989.3,5258288.9,854.7784,1,0,0.9527964,-1.16,-0.18,0.74,2.02,2.47,5.54,0.00783082,0.87391585,0.0039077504,1.0221772,3.00729,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192697,-42.809590,-71.066547,331037.1,5258258.4,850.03754,1,0,0.95004964,-1.16,-0.11,0.89,2.28,2.84,6.57,0.04973435,1.3894457,0.024560357,1.564893,3.004118,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192698,-42.809875,-71.065971,331084.9,5258227.9,845.1926,1,0,0.94345003,-1.27,0.07,1.46,3.48,4.26,6.90,0.21772933,1.6081768,0.103144996,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192699,-42.810161,-71.065396,331132.8,5258197.3,841.93396,1,0,0.94854426,-1.08,-0.11,0.82,2.2,2.77,6.06,0.09950699,1.3450321,0.048535366,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192700,-42.810447,-71.064820,331180.7,5258166.7,839.9693,1,0,0.9560896,-1.01,-0.07,0.78,2.02,2.5,6.64,0.0454205,1.1739897,0.022454165,1.0619253,3.0070245,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192701,-42.810733,-71.064243,331228.6,5258136.1,838.6537,1,0,0.9601023,-1.12,-0.14,0.74,1.98,2.47,3.99,0.012670005,1.345833,0.006314967,1.0221772,3.00729,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192702,-42.811019,-71.063667,331276.5,5258105.5,838.4951,1,0,0.9438994,-1.19,-0.18,0.78,2.05,2.5,2.79,0.0068094437,0.6365142,0.003398929,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192703,-42.811306,-71.063090,331324.4,5258074.8,838.7089,1,0,0.9416194,-1.19,-0.18,0.74,2.02,2.47,2.42,0.004306687,0.6953813,0.0021510255,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192704,-42.811592,-71.062513,331372.4,5258044.2,838.4149,1,0,0.9480614,-1.16,-0.18,0.71,1.9,2.35,2.65,0.011111137,1.188871,0.005540156,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192705,-42.811878,-71.061937,331420.3,5258013.6,836.76874,1,0,0.94806874,-1.12,-0.14,0.78,2.05,2.54,3.67,0.049123652,1.1683689,0.024262466,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192706,-42.812164,-71.061361,331468.2,5257983.0,834.8929,1,0,0.9477669,-1.04,-0.07,0.89,2.24,2.77,4.41,0.08065996,1.1511385,0.03952709,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192707,-42.812450,-71.060784,331516.1,5257952.4,834.02625,1,0,0.94056565,-1.08,-0.11,0.86,2.17,2.65,4.76,0.091153346,1.1412051,0.04455307,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192708,-42.812735,-71.060208,331563.9,5257921.8,831.4346,1,0,0.93819237,-1.04,-0.07,0.89,2.2,2.69,5.84,0.06967594,1.2995979,0.034237765,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192709,-42.813021,-71.059633,331611.8,5257891.2,827.9646,1,0,0.93637645,-1.04,-0.03,0.93,2.32,2.88,4.83,0.10796649,1.2176967,0.0525512,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192710,-42.813307,-71.059056,331659.7,5257860.6,826.64923,1,0,0.9469271,-1.12,-0.14,0.78,2.05,2.5,2.94,0.030867375,0.9909959,0.01531513,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192711,-42.813593,-71.058480,331707.6,5257830.0,825.6455,1,0,0.93276876,-1.04,-0.07,0.89,2.24,2.73,1.61,0.091906525,1.2132919,0.044912804,,,,,
