shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
351001100100041397,-42.820563,-71.207930,4.89,19.23,GSW_SA,certificada,6.617977,81
351001100100041399,-42.820003,-71.206804,5.37,19.32,GSW_SA,certificada,8.295072,83
351001100100041400,-42.819725,-71.206248,7.17,19.71,GSW_SA,certificada,16.219337,83
351001100100041401,-42.819446,-71.205688,16.05,19.28,GSW_SA,certificada,91.219185,103
351001100100041402,-42.819163,-71.205119,6.61,16.33,GSW_SA,certificada,13.479578,114
351001100100041403,-42.818884,-71.204558,15.98,15.02,GSW_SA,certificada,90.4054,114
351001100100041404,-42.818597,-71.203977,5.67,16.41,GSW_SA,certificada,9.437149,124
351001100100041405,-42.818314,-71.203406,13.03,15.16,GSW_SA,certificada,59.24194,104
351001100100041408,-42.817450,-71.201654,7.91,14.13,GSW_SA,certificada,20.215427,92
351001100100041409,-42.817167,-71.201083,5.26,14.29,GSW_SA,certificada,7.894374,92
351001100100041410,-42.816888,-71.200523,11.42,17.61,GSW_SA,certificada,44.868065,137
351001100100041411,-42.816609,-71.199962,18.52,17.81,GSW_SA,certificada,122.088356,139
351001100100041412,-42.816319,-71.199375,5.15,15.70,GSW_SA,certificada,7.5033946,139
351001100100041413,-42.816031,-71.198788,4.4,14.65,GSW_SA,certificada,5.0978184,139
351001100100041414,-42.815743,-71.198205,4.7,13.38,GSW_SA,certificada,6.005444,0
351001100100041415,-42.815454,-71.197618,5.93,10.18,GSW_SA,certificada,10.485086,0
351001100100041416,-42.815164,-71.197028,5.93,12.65,GSW_SA,certificada,10.485086,0
351001100100041417,-42.814875,-71.196441,5.78,12.24,GSW_SA,certificada,9.873933,0
351001100100041418,-42.814587,-71.195858,4.51,15.16,GSW_SA,certificada,5.4221334,0
351001100100041419,-42.814301,-71.195279,4.44,14.96,GSW_SA,certificada,5.2146134,11
351001100100041420,-42.814014,-71.194698,3.66,12.69,GSW_SA,certificada,3.1725235,0
351001100100041421,-42.813729,-71.194119,5.26,13.99,GSW_SA,certificada,7.894374,0
351001100100041424,-42.812893,-71.192442,5.6,19.24,GSW_SA,certificada,9.164226,0
351001100100041425,-42.812612,-71.191876,4.7,19.81,GSW_SA,certificada,6.005444,0
351001100100041432,-42.810624,-71.187858,7.65,18.83,GSW_SA,certificada,18.762894,0
351001100100041433,-42.810333,-71.187268,5.93,18.79,GSW_SA,certificada,10.485086,0
351001100100041434,-42.810049,-71.186693,9.45,17.60,GSW_SA,certificada,29.884926,0
351001100100041435,-42.809759,-71.186105,2.72,11.38,,,,0
351001100100041436,-42.809479,-71.185540,5.86,14.29,GSW_SA,certificada,10.197651,0
351001100100041437,-42.809198,-71.184975,3.69,10.53,GSW_SA,certificada,3.2418568,0
351001100100041438,-42.808915,-71.184405,3.47,10.98,GSW_SA,certificada,2.750601,10
351001100100041445,-42.806932,-71.180403,3.81,9.55,GSW_SA,certificada,3.5265787,0
351001100100041446,-42.806646,-71.179825,4.18,11.20,GSW_SA,certificada,4.4787126,0
351001100100041447,-42.806359,-71.179244,8.89,18.10,,,,12
351001100100041461,-42.802394,-71.171250,4.25,18.42,GSW_SA,certificada,4.6714244,0
351001100100041462,-42.802113,-71.170686,6.83,16.73,GSW_SA,certificada,14.526554,0
351001100100041463,-42.801831,-71.170118,4.25,14.09,GSW_SA,certificada,4.6714244,0
351001100100041467,-42.800684,-71.167800,13.33,19.68,GSW_SA,certificada,62.128284,0
351001100100041614,-42.758607,-71.083078,2.39,5.75,,,,12
351001100100041615,-42.758321,-71.082504,2.42,3.40,,,,12
351001100100041616,-42.758034,-71.081928,3.54,3.24,,,,11
351001100100041617,-42.757747,-71.081349,3.06,5.38,,,,9
351001100100041618,-42.757462,-71.080779,6.12,6.01,,,,8
351001100100041619,-42.757172,-71.080194,2.57,10.68,,,,13
351001100100041620,-42.756887,-71.079621,3.02,12.11,,,,13
351001100100041621,-42.756603,-71.079052,3.99,11.18,,,,12
351001100100041622,-42.756319,-71.078482,2.95,7.31,,,,10
351001100100041623,-42.756034,-71.077911,2.65,4.03,,,,9
351001100100041624,-42.755747,-71.077336,2.68,0.69,GSW_SA,certificada,1.3161981,9
351001100100041625,-42.755461,-71.076760,2.5,0.95,,,,10
351001100100041626,-42.755174,-71.076184,2.72,1.03,GSW_SA,certificada,1.3763732,9
351001100100041627,-42.754888,-71.075608,2.57,1.06,,,,9
351001100100041628,-42.754601,-71.075032,2.57,1.60,,,,15
351001100100041629,-42.754315,-71.074457,4.25,1.22,GSW_SA,certificada,4.6714244,14
351001100100041630,-42.754028,-71.073882,4.74,1.15,GSW_SA,certificada,6.1319723,14
351001100100041631,-42.753742,-71.073305,2.76,1.31,,,,12
351001100100041632,-42.753455,-71.072728,2.83,1.09,GSW_SA,certificada,1.5487251,9
351001100100041633,-42.753168,-71.072152,2.68,1.86,GSW_SA,certificada,1.3161981,9
351001100100041634,-42.752881,-71.071575,3.02,4.15,GSW_SA,certificada,1.8701192,0
351001100100041635,-42.752595,-71.070999,3.39,7.71,GSW_SA,certificada,2.581844,0
351001100100041636,-42.752306,-71.070418,4.03,8.65,GSW_SA,certificada,4.0792212,0
351001100100041637,-42.752018,-71.069839,4.55,9.92,,,,0
351001100100041638,-42.751731,-71.069261,4.25,10.10,,,,0
351001100100041639,-42.751443,-71.068681,5.86,10.80,GSW_SA,certificada,10.197651,0
351001100100041640,-42.751153,-71.068096,2.87,7.77,GSW_SA,certificada,1.6138946,0
351001100100041641,-42.750866,-71.067520,2.65,8.48,,,,0
351001100100041642,-42.750581,-71.066946,4.37,8.68,GSW_SA,certificada,5.0110745,0
351001100100041643,-42.750292,-71.066364,3.02,7.51,,,,0
351001100100041645,-42.749717,-71.065206,2.42,3.31,,,,5
351001100100041646,-42.749432,-71.064633,2.5,5.66,GSW_SA,certificada,1.0619253,5
351001100100041660,-42.745425,-71.056573,2.5,3.06,,,,1
351001100100041661,-42.745139,-71.055998,2.5,1.74,,,,2
351001100100041662,-42.744281,-71.054272,2.42,3.25,GSW_SA,certificada,0.95760274,0
351001100100041663,-42.743996,-71.053700,6.64,1.80,GSW_SA,certificada,13.620105,20
351001100100041664,-42.743710,-71.053124,6.49,1.35,GSW_SA,certificada,12.924565,0
351001100100041665,-42.743424,-71.052549,10.08,2.37,GSW_SA,certificada,34.36054,0
351001100100041666,-42.743138,-71.051973,5.64,1.81,GSW_SA,certificada,9.319704,0
351001100100041667,-42.742852,-71.051397,7.99,2.42,GSW_SA,certificada,20.672892,0
351001100100041668,-42.742566,-71.050822,6.72,6.24,,,,0
351001100100041669,-42.742279,-71.050243,6.53,10.56,GSW_SA,certificada,13.108309,0
351001100100041670,-42.741989,-71.049657,3.66,9.09,,,,0
351001100100041671,-42.741701,-71.049077,2.46,7.76,,,,0
351001100100041672,-42.741414,-71.048498,3.77,8.72,,,,0
351001100100041673,-42.741125,-71.047916,2.68,5.57,,,,7
351001100100041674,-42.740840,-71.047343,2.83,7.46,GSW_SA,certificada,1.5487251,7
351001100100041675,-42.740555,-71.046770,2.76,5.26,GSW_SA,certificada,1.4378811,4
351001100100041676,-42.740267,-71.046191,2.72,7.41,,,,3
351001100100041677,-42.739981,-71.045615,3.21,4.61,GSW_SA,certificada,2.2214549,3
351001100100041678,-42.739693,-71.045035,5.75,11.25,GSW_SA,certificada,9.753852,5
351001100100041679,-42.739400,-71.044442,5.78,17.02,,,,2
351001100100041680,-42.739111,-71.043858,3.17,10.55,,,,2
351001100100041681,-42.738825,-71.043284,2.39,4.98,,,,0
351001100100041682,-42.738539,-71.042709,3.66,4.65,,,,0
351001100100041683,-42.738252,-71.042131,3.36,5.36,GSW_SA,certificada,2.5199213,0
351001100100041684,-42.737964,-71.041551,3.47,5.10,,,,0
351001100100041685,-42.737677,-71.040972,3.36,4.57,,,,0
351001100100041686,-42.737388,-71.040391,2.83,2.48,,,,0
351001100100041687,-42.737102,-71.039817,2.91,3.36,GSW_SA,certificada,1.6803944,0
351001100100041688,-42.736817,-71.039244,3.81,8.15,,,,0
351001100100041689,-42.736529,-71.038664,4.66,10.26,GSW_SA,certificada,5.8802104,0
351001100100041690,-42.736240,-71.038082,5.3,10.82,GSW_SA,certificada,8.038959,0
351001100100041691,-42.735950,-71.037498,3.32,5.00,GSW_SA,certificada,2.4385128,0
351001100100041692,-42.735665,-71.036925,2.76,4.74,,,,0
351001100100041695,-42.734805,-71.035200,3.47,5.05,,,,0
351001100100041696,-42.734518,-71.034622,3.13,3.63,GSW_SA,certificada,2.0698798,0
351001100100041697,-42.734230,-71.034043,3.02,5.29,,,,0
351001100100041698,-42.733942,-71.033466,3.81,5.94,,,,0
351001100100041699,-42.733652,-71.032881,4.14,7.77,GSW_SA,certificada,4.3703856,0
351001100100041700,-42.733363,-71.032301,3.51,9.26,GSW_SA,certificada,2.8369577,0
351001100100041701,-42.733074,-71.031719,6.76,10.91,GSW_SA,certificada,14.189296,0
351001100100041702,-42.732783,-71.031132,2.76,6.85,,,,0
351001100100041703,-42.732496,-71.030557,3.51,8.92,GSW_SA,certificada,2.8369577,0
351001100100041704,-42.732206,-71.029971,3.21,9.06,GSW_SA,certificada,2.2214549,0
351001100100041705,-42.731920,-71.029398,2.91,4.38,GSW_SA,certificada,1.6803944,0
351001100100041706,-42.731634,-71.028826,4.89,11.34,GSW_SA,certificada,6.617977,2
351001100100041707,-42.731346,-71.028248,4.85,12.73,GSW_SA,certificada,6.4865975,0
351001100100041708,-42.731056,-71.027664,4.55,12.09,,,,0
351001100100041709,-42.730767,-71.027083,4.48,10.89,,,,0
356600000400197576,-42.709281,-71.166129,4.41,19.01,,,,0
356600000400197577,-42.709562,-71.165557,7.93,17.07,,,,137
356600000400197578,-42.709844,-71.164985,3.14,19.33,,,,137
356600000400197581,-42.710690,-71.163270,14.34,12.37,,,,122
356600000400197582,-42.710975,-71.162695,13.51,15.83,,,,122
356600000400197583,-42.711262,-71.162120,7.48,18.04,,,,104
356600000400197618,-42.721240,-71.142020,10.7,19.47,,,,0
356600000400197631,-42.724928,-71.134555,2.92,6.84,,,,0
356600000400197632,-42.725213,-71.133980,3.07,8.23,,,,0
356600000400197647,-42.729480,-71.125365,8.53,13.15,,,,31
356600000400197648,-42.729763,-71.124792,8.46,4.70,,,,26
356600000400197649,-42.730049,-71.124217,6.81,11.14,,,,28
356600000400197655,-42.731759,-71.120771,8.08,9.26,,,,35
356600000400197659,-42.732899,-71.118475,5.61,11.85,,,,28
356600000400197660,-42.733184,-71.117901,8.42,11.68,,,,30
356600000400197663,-42.734042,-71.116176,10.85,3.03,,,,31
356600000400197670,-42.736046,-71.112149,2.65,1.04,,,,0
356600000400197671,-42.736332,-71.111574,2.65,1.43,,,,0
356600000400197727,-42.752305,-71.079348,2.77,3.38,,,,16
356600000400197729,-42.752876,-71.078198,2.95,1.06,,,,0
356600000400197757,-42.760890,-71.062087,2.58,7.72,,,,3
356600000400197775,-42.766029,-71.051714,2.69,1.55,,,,1
356600000400197778,-42.766886,-71.049984,3.59,5.29,,,,4
356600000400197790,-42.770303,-71.043074,2.99,6.29,,,,0
356600000400197792,-42.770874,-71.041922,3.59,8.69,,,,2
356600100400193028,-42.733065,-71.131820,5.42,8.58,,,,0
356600100400193030,-42.733637,-71.130670,5.42,1.72,,,,48
356600100400193032,-42.734208,-71.129519,6.21,1.75,,,,47
356600100400193035,-42.735066,-71.127793,7.78,3.80,,,,26
356600100400193036,-42.735353,-71.127217,6.88,5.41,ENT_SA,certificada,25.063814,23
356600100400193037,-42.735640,-71.126642,13.03,13.37,ENT_SA,certificada,54.64555,0
356600100400193040,-42.736501,-71.124913,10.63,12.14,ENT_SA,certificada,60.349728,21
356600100400193043,-42.737364,-71.123185,5.95,11.35,ENT_SA,certificada,24.712198,0
356600100400193045,-42.737937,-71.122034,11.27,11.91,ENT_SA,certificada,57.31169,0
356600100400193047,-42.738509,-71.120884,9.92,12.20,,,,38
356600100400193048,-42.738798,-71.120307,6.92,14.74,ENT_SA,certificada,56.571697,0
356600100400193050,-42.739376,-71.119153,9.21,17.66,,,,0
356600100400193051,-42.739668,-71.118574,6.55,15.13,,,,0
356600100400193052,-42.739957,-71.117996,3.81,17.62,,,,0
356600100400193139,-42.764791,-71.067946,3.74,4.25,,,,1
356600100400193167,-42.772780,-71.051818,2.54,2.45,,,,0
356600100400193168,-42.773065,-71.051242,2.99,3.74,,,,0
356600100400193204,-42.783336,-71.030506,3.14,8.71,,,,0
356600100400193206,-42.783905,-71.029356,2.5,7.08,,,,0
356600200400198172,-42.713695,-71.180944,5.65,19.26,,,,133
356600200400198173,-42.713977,-71.180372,12.32,17.79,,,,133
356600200400198174,-42.714260,-71.179799,3.59,16.56,,,,133
356600200400198175,-42.714544,-71.179226,11.04,14.23,,,,128
356600200400198176,-42.714829,-71.178651,8.98,15.93,,,,0
356600200400198179,-42.715696,-71.176921,7.11,19.85,,,,0
356600200400198252,-42.736821,-71.134366,7.75,17.99,,,,26
356600200400198260,-42.739108,-71.129763,13.55,19.81,ENT_SA,certificada,56.715992,0
356600200400198261,-42.739393,-71.129187,3.74,15.17,ENT_SA,certificada,16.903488,0
356600200400198262,-42.739678,-71.128612,10.74,17.88,ENT_SA,certificada,44.500904,0
356600200400198264,-42.740257,-71.127456,11.57,18.31,ENT_SA,certificada,52.500957,27
356600200400198266,-42.740833,-71.126301,4.86,17.27,ENT_SA,certificada,19.746344,0
356600200400198267,-42.741117,-71.125726,6.32,14.23,ENT_SA,certificada,25.036768,0
356600200400198268,-42.741403,-71.125150,6.66,9.62,ENT_SA,certificada,25.7704,0
356600200400198269,-42.741689,-71.124574,7.78,10.76,,,,0
356600200400198270,-42.741973,-71.124000,6.7,13.60,ENT_SA,certificada,28.164688,0
356600200400198272,-42.742542,-71.122850,5.76,13.06,,,,11
356600200400198285,-42.746519,-71.114804,2.58,6.84,,,,0
356600200400198287,-42.747089,-71.113654,2.95,5.27,,,,8
356600200400198289,-42.747660,-71.112503,2.65,3.59,,,,7
356600200400198299,-42.750516,-71.106751,2.43,5.10,,,,6
356600200400198302,-42.751371,-71.105026,2.65,3.06,,,,1
356600200400198310,-42.753660,-71.100423,2.43,4.11,,,,6
356600200400198319,-42.756230,-71.095245,7.11,1.18,,,,18
356600200400198321,-42.757091,-71.093515,5.57,11.31,,,,0
356600200400198326,-42.758527,-71.090629,3.37,12.01,,,,14
356600200400198336,-42.761382,-71.084864,3.52,5.69,,,,10
356600200400198338,-42.761954,-71.083710,2.5,6.54,,,,17
356600200400198344,-42.763659,-71.080256,3.22,5.86,,,,1
356600200400198347,-42.764516,-71.078526,3.03,5.62,,,,3
356600200400198349,-42.765087,-71.077374,3.18,5.22,,,,5
356600200400198359,-42.767943,-71.071613,3.03,4.34,,,,0
356600200400198373,-42.771947,-71.063555,2.54,3.64,,,,0
356600200400198385,-42.775384,-71.056651,3.7,5.20,,,,0
356600200400198399,-42.779672,-71.048017,3.1,8.55,,,,2
356600200400198405,-42.781377,-71.044565,3.48,8.58,,,,0
356600200400198406,-42.781662,-71.043989,3.59,9.20,,,,0
356600200400198418,-42.785070,-71.037080,2.84,4.06,,,,0
356600200400198419,-42.785356,-71.036503,3.93,6.51,,,,0
356600200400198420,-42.785643,-71.035926,3.14,6.13,,,,0
356600200400198425,-42.787064,-71.033046,3.59,5.57,,,,0
356600200400198427,-42.787633,-71.031894,2.65,4.98,,,,0
356600200400198429,-42.788203,-71.030742,3.25,6.35,,,,0
356600200400198433,-42.789340,-71.028438,2.65,2.80,,,,0
356600300400192993,-42.711817,-71.198305,11.61,15.47,,,,0
356600300400192994,-42.712106,-71.197729,6.44,16.67,,,,0
356600300400192995,-42.712395,-71.197154,11.08,17.84,,,,0
356600300400193019,-42.719257,-71.183387,5.65,11.54,,,,0
356600300400193028,-42.721879,-71.178181,3.1,13.57,,,,0
356600300400193075,-42.735239,-71.151180,19.99,19.78,,,,128
356600300400193115,-42.747006,-71.127569,5.43,17.17,,,,0
356600300400193123,-42.749288,-71.122964,4.79,16.17,,,,0
356600300400193124,-42.749571,-71.122390,4.6,17.12,,,,0
356600300400193126,-42.750420,-71.120668,4.3,12.03,,,,0
356600300400193128,-42.750989,-71.119518,3.37,9.61,,,,0
356600300400193130,-42.751558,-71.118368,3.4,8.13,,,,0
356600300400193132,-42.752127,-71.117219,4.11,12.13,,,,4
356600300400193140,-42.754407,-71.112618,2.88,10.08,,,,0
356600300400193143,-42.755261,-71.110894,2.73,7.31,,,,6
356600300400193146,-42.756116,-71.109169,3.37,10.28,,,,10
356600300400193147,-42.756400,-71.108594,4.23,11.05,,,,10
356600300400193150,-42.757256,-71.106870,3.29,6.57,,,,12
356600300400193153,-42.758111,-71.105145,2.77,4.56,,,,0
356600300400193154,-42.758397,-71.104570,2.58,1.99,,,,0
356600300400193155,-42.758683,-71.103994,2.69,1.13,,,,0
356600300400193156,-42.758970,-71.103419,2.54,1.54,,,,0
356600300400193157,-42.759256,-71.102843,2.8,1.23,,,,10
356600300400193158,-42.759542,-71.102267,2.99,1.34,,,,10
356600300400193159,-42.759829,-71.101692,4.94,2.51,,,,0
356600300400193163,-42.760977,-71.099387,3.78,10.89,,,,10
356600300400193164,-42.761266,-71.098809,6.74,14.83,,,,10
356600300400193167,-42.762127,-71.097079,3.25,10.29,,,,11
356600300400193169,-42.762699,-71.095928,2.8,5.96,,,,9
356600300400193170,-42.762986,-71.095351,2.95,3.72,,,,9
356600300400193171,-42.763272,-71.094775,2.5,1.98,,,,9
356600300400193174,-42.764130,-71.093046,2.73,2.85,,,,9
356600300400193180,-42.765848,-71.089585,2.73,3.12,,,,8
356600300400193183,-42.766702,-71.087857,2.54,2.07,,,,0
356600300400193184,-42.766988,-71.087280,2.92,4.93,,,,0
356600300400193185,-42.767274,-71.086703,3.25,6.75,,,,0
356600300400193187,-42.767845,-71.085549,3.1,5.74,,,,1
356600300400193188,-42.768132,-71.084972,4.94,9.62,,,,2
356600300400193191,-42.768989,-71.083241,3.1,4.04,,,,4
356600300400193194,-42.769849,-71.081509,5.5,9.88,,,,6
356600300400193197,-42.770707,-71.079778,3.4,7.81,,,,9
356600300400193198,-42.770992,-71.079202,2.54,5.07,,,,9
356600300400193201,-42.771850,-71.077472,3.89,13.27,,,,9
356600300400193208,-42.773845,-71.073442,2.92,2.90,,,,0
356600300400193210,-42.774416,-71.072290,3.37,6.11,,,,2
356600300400193211,-42.774701,-71.071715,4.38,7.11,,,,5
356600300400193222,-42.777846,-71.065383,3.78,9.09,,,,6
356600300400193223,-42.778134,-71.064806,3.89,8.76,,,,3
356600300400193224,-42.778422,-71.064229,2.77,5.97,,,,3
356600300400193228,-42.779562,-71.061931,2.77,6.63,,,,1
356600300400193231,-42.780418,-71.060208,3.22,8.90,,,,0
356600300400193232,-42.780702,-71.059634,3.07,10.17,,,,0
356600300400193234,-42.781273,-71.058484,2.58,2.82,,,,0
356600300400193239,-42.782700,-71.055611,3.1,9.27,,,,0
356600300400193240,-42.782985,-71.055036,2.62,7.08,,,,0
356600300400193243,-42.783840,-71.053312,2.88,6.87,,,,0
356600300400193246,-42.784697,-71.051585,2.8,7.15,,,,4
356600300400193248,-42.785264,-71.050437,4.19,15.93,,,,0
356600300400193249,-42.785830,-71.049289,3.03,10.65,,,,4
356600300400193250,-42.786114,-71.048714,2.84,6.19,,,,3
356600300400193251,-42.786399,-71.048138,2.58,1.99,,,,3
356600300400193253,-42.786971,-71.046985,4.19,7.25,,,,0
356600300400193256,-42.787830,-71.045254,3.96,7.31,,,,0
356600300400193259,-42.788688,-71.043523,2.69,5.61,,,,3
356600300400193260,-42.788972,-71.042948,3.07,10.24,,,,3
356600300400193261,-42.789255,-71.042373,3.78,13.06,,,,2
356600300400193267,-42.790965,-71.038914,2.62,4.89,,,,3
356600300400193271,-42.792098,-71.036613,4.68,7.85,,,,0
356600300400193282,-42.795231,-71.030274,2.77,5.08,,,,10
356600300400193283,-42.795515,-71.029698,2.77,4.72,,,,12
356600500400192863,-42.718931,-71.203109,3.29,15.04,GSW_SA,certificada,2.3783236,0
356600500400192864,-42.719219,-71.202532,5.87,16.97,GSW_SA,certificada,10.238476,0
356600500400192873,-42.721787,-71.197356,4.3,13.88,GSW_SA,certificada,4.8115215,0
356600500400192874,-42.722072,-71.196782,3.96,10.04,,,,0
356600500400192875,-42.722359,-71.196205,5.31,16.63,,,,0
356600500400192876,-42.722643,-71.195631,6.29,19.41,GSW_SA,certificada,12.024811,0
356600500400192877,-42.722928,-71.195056,6.4,19.26,,,,0
356600500400192878,-42.723214,-71.194481,5.76,17.30,,,,0
356600500400192888,-42.726068,-71.188729,3.1,8.53,,,,0
356600500400192889,-42.726354,-71.188154,2.84,7.68,,,,28
356600500400192890,-42.726640,-71.187579,2.58,6.51,,,,28
356600500400192891,-42.726926,-71.187003,2.35,6.32,,,,0
356600500400192892,-42.727210,-71.186430,4.23,5.36,GSW_SA,certificada,4.615956,0
356600500400192893,-42.727497,-71.185853,6.32,9.16,,,,0
356600500400192894,-42.727785,-71.185276,6.17,14.40,,,,0
356600500400192895,-42.728073,-71.184699,5.27,17.09,,,,0
356600500400192896,-42.728359,-71.184124,4.64,16.19,,,,0
356600500400192897,-42.728644,-71.183550,3.48,9.82,,,,0
356600500400192906,-42.731245,-71.178350,5.09,18.36,,,,0
356600500400192907,-42.731533,-71.177774,3.59,11.72,,,,0
356600500400192910,-42.732379,-71.176064,8.2,17.36,,,,0
356600500400192911,-42.732665,-71.175490,3.96,14.69,GSW_SA,certificada,3.899083,0
356600500400192912,-42.732952,-71.174914,3.14,10.33,GSW_SA,certificada,2.088537,0
356600500400192917,-42.734409,-71.172016,4.3,17.00,,,,0
356600500400192918,-42.734698,-71.171439,4.19,12.99,,,,0
356600500400192919,-42.734987,-71.170862,2.65,9.01,,,,0
356600500400192928,-42.737584,-71.165668,4.9,19.65,,,,0
356600500400192931,-42.738447,-71.163938,2.8,11.65,,,,11
356600500400192932,-42.738734,-71.163362,3.14,9.30,,,,18
356600500400192933,-42.739021,-71.162786,5.84,17.04,,,,18
356600500400192934,-42.739307,-71.162210,5.69,19.53,,,,15
356600500400192935,-42.739592,-71.161635,5.35,18.68,,,,11
356600500400192936,-42.739877,-71.161061,4.08,15.27,,,,11
356600500400192937,-42.740163,-71.160486,5.99,16.52,,,,0
356600500400192951,-42.744131,-71.152461,6.1,14.99,,,,0
356600500400192952,-42.744414,-71.151888,5.5,16.96,,,,0
356600500400192953,-42.744697,-71.151315,5.61,18.68,,,,0
356600500400192954,-42.744984,-71.150739,4.34,19.86,,,,0
