sitio,shot,este,norte,rh95,cover,pai,NDVI,EVI,NDMI,NBR
Estepa,356600800400198006,333554.3,5257382.6,1.87,0.011191944,0.02251017,0.1982092261314392,0.10131430625915527,-0.22506935894489288,-0.12395738065242767
Estepa,356600800400198007,333602.2,5257352.1,1.9,0.0068890587,0.013825825,0.23583105206489563,0.14687632024288177,-0.21744130551815033,-0.09887862950563431
Estepa,356600800400198008,333650.0,5257321.5,1.87,0.0023583581,0.0047222907,0.24847166240215302,0.1587291657924652,-0.2222934067249298,-0.08787782490253448
Estepa,356600800400198009,333697.9,5257291.0,1.98,0.0019724504,0.003948799,0.2724362313747406,0.1761048287153244,-0.19563178718090057,-0.05860409513115883
Estepa,356600800400198010,333745.8,5257260.4,1.9,0.007894143,0.015850974,0.26095741987228394,0.17332500219345093,-0.19970862567424774,-0.07256285846233368
Estepa,356600800400198011,333793.6,5257229.8,1.94,0.011274057,0.022676263,0.27536118030548096,0.1784423142671585,-0.17870759963989258,-0.03971809148788452
Estepa,356600800400198012,333841.4,5257199.3,1.94,0.005391063,0.010811313,0.2718017101287842,0.1819155067205429,-0.17385916411876678,-0.04789125546813011
Estepa,356600800400198013,333889.3,5257168.7,1.87,0.020921174,0.042286526,0.27812281250953674,0.1988411545753479,-0.13041085004806519,-0.012072176672518253
Estepa,356600800400198017,334080.6,5257046.5,1.94,0.0040292884,0.008074866,0.29342126846313477,0.20453393459320068,-0.13381102681159973,-0.03677072376012802
Estepa,356601100400192453,319266.3,5265770.1,4.53,0.016635265,0.033550534,0.06424210220575333,0.04318288341164589,-0.12842883169651031,0.026194794103503227
Estepa,356601100400192454,319314.6,5265739.1,4.41,0.013134773,0.026443696,0.17562717199325562,0.106229767203331,-0.16204734146595,-0.010116287507116795
Estepa,356601100400192455,319362.9,5265708.1,3.51,0.0076457975,0.015350387,0.2664816379547119,0.16060540080070496,-0.14848341047763824,-0.01486338209360838
Estepa,356601100400192456,319411.0,5265677.2,4.94,0.005704899,0.011442487,0.2821040451526642,0.17819105088710785,-0.1313064694404602,0.0056528691202402115
Estepa,356601100400192460,319604.9,5265552.6,2.5,0.010551293,0.021214772,0.0939054787158966,0.053811755031347275,-0.1888790726661682,-0.14057497680187225
Estepa,356601100400192461,319652.7,5265522.0,12.95,0.4936708,1.3614804,0.11598365753889084,0.06307164579629898,-0.22639328241348267,-0.18988405168056488
Estepa,356601100400192466,319889.3,5265371.4,3.66,0.0056353468,0.0113025885,0.5214458107948303,0.33067071437835693,0.023134024813771248,0.17849379777908325
Estepa,356601100400192467,319936.9,5265341.0,7.26,0.35261798,0.8697657,0.291066974401474,0.1856999397277832,-0.05450103059411049,0.05435824766755104
Estepa,356601100400192476,320364.0,5265069.2,8.87,0.19160286,0.42543206,0.7502617835998535,0.49515336751937866,0.19804184138774872,0.4462449848651886
Estepa,356601100400192477,320411.6,5265038.9,10.59,0.32369757,0.782332,0.7824889421463013,0.5201143026351929,0.22336043417453766,0.4701135456562042
Estepa,356601100400192478,320459.5,5265008.4,4.94,0.26686576,0.6209155,0.6160213351249695,0.38952648639678955,0.11482776701450348,0.3389721214771271
Estepa,356601100400192479,320507.5,5264977.7,3.59,0.007204518,0.014461223,0.649664044380188,0.4144725799560547,0.129154235124588,0.34399092197418213
Estepa,356601100400192480,320555.2,5264947.4,5.31,0.124676,0.26633316,0.5094794631004333,0.3303211033344269,0.045623209327459335,0.20202666521072388
Estepa,356601100400192481,320602.7,5264917.2,4.26,0.038710814,0.07896091,0.4427483081817627,0.26838648319244385,-0.002707051346078515,0.16979411244392395
Estepa,356601100400192482,320650.4,5264886.8,2.73,0.013345097,0.026869992,0.4216347336769104,0.2564553916454315,-0.0018186593661084771,0.1669311374425888
Estepa,356601100400192483,320698.2,5264856.4,3.96,0.061462566,0.12686747,0.7022134065628052,0.3919509947299957,0.08579563349485397,0.29508692026138306
Estepa,356601100400192484,320746.1,5264825.8,3.96,0.030900726,0.06277703,0.6919400691986084,0.378440797328949,0.11420533061027527,0.3583373725414276
Estepa,356601100400192485,320794.3,5264795.0,7.67,0.060151156,0.124074735,0.34206682443618774,0.1934351921081543,-0.07367100566625595,0.06515516340732574
Estepa,356601100400192486,320842.6,5264764.2,3.81,0.0025964766,0.0051997104,0.25801488757133484,0.14666049182415009,-0.10776399075984955,-0.02990509383380413
Estepa,356601100400192488,320939.2,5264702.5,3.89,0.008410423,0.016892023,0.3064630925655365,0.17747890949249268,-0.1100054457783699,-0.005641322582960129
Estepa,356601100400192489,320987.2,5264671.9,2.58,0.008305996,0.016681405,0.263172447681427,0.15050369501113892,-0.16652679443359375,-0.056271057575941086
Estepa,356601100400192492,321129.7,5264581.5,4.79,0.22776721,0.51698107,0.5957434773445129,0.33216339349746704,0.04021544009447098,0.2183477282524109
Estepa,356601100400192493,321177.7,5264550.8,5.01,0.058959264,0.121539906,0.33778631687164307,0.18140868842601776,-0.11053285002708435,-0.003925817087292671
Estepa,356601100400192501,321563.5,5264304.3,4.26,0.005912387,0.011859889,0.1675940901041031,0.08306463807821274,-0.06789126247167587,0.006680638063699007
Estepa,356601100400192502,321611.8,5264273.5,3.85,0.003987796,0.007991547,0.18411199748516083,0.09448403865098953,-0.10865812003612518,-0.030318716540932655
Estepa,356601100400192503,321659.7,5264242.9,4.0,0.163048,0.35599676,0.22703586518764496,0.11756348609924316,-0.14467467367649078,-0.05146072804927826
Estepa,356601100400192504,321707.5,5264212.4,2.58,0.06507388,0.13457823,0.25029706954956055,0.13566593825817108,-0.14299847185611725,-0.04593532159924507
Estepa,356601100400192505,321755.2,5264182.1,4.08,0.009599437,0.019291673,0.33958864212036133,0.20568101108074188,-0.08459144830703735,0.036929622292518616
Estepa,356601100400192506,321803.0,5264151.6,4.38,0.16152517,0.35236067,0.31490105390548706,0.170829176902771,-0.10614249110221863,0.01260010339319706
Estepa,356601100400192507,321850.9,5264121.0,2.54,0.01330073,0.02678006,0.26984235644340515,0.14206193387508392,-0.11045516282320023,-0.005495964549481869
Estepa,356601100400192508,321898.8,5264090.5,2.65,0.02193512,0.04435883,0.22311311960220337,0.11717578768730164,-0.19796255230903625,-0.10715185850858688
Estepa,356601100400192509,321946.8,5264059.8,2.92,0.021592012,0.04365734,0.17686420679092407,0.1087489128112793,-0.16855934262275696,-0.06067607179284096
Estepa,356601100400192510,321994.9,5264029.0,2.65,0.0072837844,0.014620913,0.27059492468833923,0.1503286361694336,-0.17045274376869202,-0.03970504179596901
Estepa,356601100400192511,322042.9,5263998.4,2.47,0.004130625,0.008278369,0.29146283864974976,0.1646708846092224,-0.12363086640834808,0.003997503779828548
Estepa,356601100400192512,322090.7,5263967.9,5.27,0.20341508,0.4548757,0.2641262710094452,0.1587110161781311,-0.13007290661334991,0.0008139304118230939
Estepa,356601100400192513,322138.4,5263937.5,4.83,0.08544482,0.17863975,0.2629464864730835,0.1690426468849182,-0.11839021742343903,0.03210848197340965
Estepa,356601100400192529,322903.8,5263448.3,5.8,0.012280754,0.02471366,0.26886823773384094,0.1414508819580078,-0.16900873184204102,-0.09945549815893173
Estepa,356601100400192530,322951.4,5263417.9,6.66,0.119128294,0.25369638,0.2712584137916565,0.1518833190202713,-0.13204845786094666,-0.04057174548506737
Estepa,356601100400192535,323188.6,5263266.7,3.44,0.007875433,0.015813252,0.3856635093688965,0.23596777021884918,-0.018232425674796104,0.1387927234172821
Estepa,356601100400192536,323236.2,5263236.3,4.68,0.049964193,0.10251276,0.32250964641571045,0.2037104219198227,0.012341028079390526,0.1470247060060501
Estepa,356601100400192539,323379.1,5263145.2,4.45,0.14400741,0.31100202,0.44652843475341797,0.26852262020111084,0.02299649268388748,0.1794484257698059
Estepa,356601100400192540,323427.0,5263114.5,2.69,0.025130076,0.050902836,0.31010740995407104,0.18329037725925446,-0.0785200297832489,0.03434869647026062
Estepa,356601100400192541,323474.9,5263083.9,3.36,0.0043042176,0.008627025,0.25215399265289307,0.13871315121650696,-0.05847380682826042,0.041964706033468246
Estepa,356601100400192542,323522.8,5263053.4,3.29,0.049595594,0.101736926,0.24361446499824524,0.13121981918811798,-0.07403373718261719,-0.0026616109535098076
Estepa,356601100400192545,323665.1,5262962.8,3.51,0.11468375,0.24362972,0.5141788721084595,0.27709996700286865,-0.03519952669739723,0.15404734015464783
Estepa,356601100400192546,323713.0,5262932.3,7.9,0.17046106,0.37379217,0.5763957500457764,0.3472300171852112,0.08970770239830017,0.2802392244338989
Estepa,356601100400192547,323761.1,5262901.6,3.63,0.03738466,0.07620363,0.30479443073272705,0.16434220969676971,-0.12277369946241379,-0.014732173644006252
Estepa,356601100400192550,323906.3,5262808.8,6.02,0.13717514,0.29510048,0.21783886849880219,0.12376660853624344,-0.17144721746444702,-0.06388717889785767
Estepa,356601100400192558,324294.2,5262560.8,2.47,0.012500786,0.02515925,0.19193685054779053,0.1107892096042633,-0.024027381092309952,0.05820711329579353
Estepa,356601100400192559,324342.2,5262530.2,2.02,0.005906011,0.011847061,0.21075353026390076,0.1186266764998436,-0.06598129868507385,0.02053091675043106
Estepa,356601100400192560,324390.1,5262499.7,2.17,0.007375783,0.014806269,0.2618575394153595,0.14804497361183167,-0.07569614797830582,0.02382451482117176
Estepa,356601100400192561,324438.1,5262469.1,2.09,0.009208187,0.018501738,0.24737800657749176,0.1386963427066803,-0.13372430205345154,-0.02174515835940838
Estepa,356601100400192562,324486.1,5262438.6,2.13,0.008692264,0.017460568,0.22940100729465485,0.13848596811294556,-0.12053021043539047,-0.034934625029563904
Estepa,356601100400192563,324533.9,5262408.2,2.35,0.025548581,0.051761623,0.2717820107936859,0.1520828753709793,-0.1194203719496727,-0.0307864211499691
Estepa,356601100400192564,324581.7,5262377.8,2.24,0.023936251,0.048455104,0.25457847118377686,0.1430320143699646,-0.10721699893474579,-0.019863061606884003
Estepa,356601100400192565,324629.5,5262347.5,3.4,0.085955076,0.17975599,0.29040318727493286,0.17002874612808228,-0.10624193400144577,-0.00973301287740469
Estepa,356601100400192566,324677.2,5262317.2,3.25,0.088649884,0.18566146,0.32476702332496643,0.18448323011398315,-0.11346321552991867,-0.013412670232355595
Estepa,356601100400192567,324724.9,5262286.9,2.95,0.014200308,0.028604314,0.333466112613678,0.18210212886333466,-0.1181003674864769,-0.022631952539086342
Estepa,356601100400192568,324772.6,5262256.5,2.73,0.029388722,0.059658967,0.2904544472694397,0.15451472997665405,-0.14855988323688507,-0.07358166575431824
