shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV
334320100400258283,BOSQUE_NW_02,bosque,-42.689819,-71.503297,294931.7,5270590.9,validacion,23.61,16.69,3.9647136,0.8616062,3.2064147,19.46,151.89523,13.087462,DBT_SA,hoja_caida,1,0.89906,0.52180,0.38320,0.68152,-15.049,-9.130,-11.016,-15.838,-5.378,-10.593,-5.734,-10.172
334320100400258295,BOSQUE_NW_02,bosque,-42.693266,-71.496472,295502.1,5270224.6,validacion,14.93,7.93,4.4451604,0.89095306,2.5703866,9.83,43.683178,13.09457,DBT_SA,hoja_caida,1,0.92504,0.66038,0.46153,0.74751,,,,,,,,
334320200400263202,BOSQUE_NW_02,bosque,-42.655880,-71.580670,288477.9,5274169.0,entrenamiento,19.57,11.52,3.3435361,0.81163496,2.9440022,18.30,86.90972,13.088618,DBT_SA,hoja_caida,1,0.84629,0.51941,0.31415,0.62633,-14.465,-8.992,-10.573,-16.561,-5.617,-10.362,-7.010,-11.362
334320200400263203,BOSQUE_NW_02,bosque,-42.656165,-71.580110,288524.7,5274138.8,entrenamiento,21.26,14.52,4.7584147,0.90675455,3.0209,16.85,118.18976,13.088604,DBT_SA,hoja_caida,1,0.91998,0.58787,0.38564,0.69783,-15.115,-9.221,-11.101,-16.843,-5.590,-10.598,-7.633,-11.635
334320200400263209,BOSQUE_NW_02,bosque,-42.657884,-71.576711,288809.1,5273956.4,entrenamiento,19.57,13.25,3.8814268,0.85587585,2.9756799,14.16,99.78868,13.089725,DBT_SA,hoja_caida,1,0.86880,0.49289,0.29458,0.60209,-14.741,-9.235,-10.769,-16.729,-5.680,-10.761,-7.555,-11.169
334320200400263218,BOSQUE_NW_02,bosque,-42.660465,-71.571600,289236.8,5273682.5,entrenamiento,2.02,-0.07,0.034371406,0.017038738,1.2466002,1.18,0.0,13.12968,DBT_SA,hoja_caida,1,0.82560,0.40869,0.30376,0.60202,-16.577,-10.505,-11.958,-18.399,-7.027,-13.583,-6.619,-13.087
334320200400263220,BOSQUE_NW_02,bosque,-42.661041,-71.570455,289332.6,5273621.4,entrenamiento,6.47,1.01,0.8693844,0.35247174,1.9628024,2.47,1.9590113,13.112279,DBT_SA,hoja_caida,1,0.74813,0.40153,0.26310,0.52970,-17.023,-9.914,-11.450,-18.225,-6.437,-13.885,-6.722,-13.130
334320200400263230,BOSQUE_NW_02,bosque,-42.663932,-71.564670,289816.4,5273314.8,entrenamiento,10.4,4.07,2.1419365,0.6570607,2.300181,13.63,15.648162,13.101482,DBT_SA,hoja_caida,1,0.75366,0.43111,0.16709,0.44054,-15.329,-9.667,-13.109,-18.007,-7.486,-12.470,-9.592,-13.294
334320200400263233,BOSQUE_NW_02,bosque,-42.664802,-71.562921,289962.8,5273222.5,entrenamiento,4.9,-0.07,0.053106867,0.026203677,1.8522432,14.80,,,,,,0.77665,0.46862,0.24027,0.50925,-14.849,-9.362,-12.037,-16.719,-7.870,-13.168,-6.498,-12.263
334320200400263235,BOSQUE_NW_02,bosque,-42.665381,-71.561760,290059.9,5273161.2,entrenamiento,3.18,0.07,0.10595261,0.05159629,1.5252862,10.49,0.0,13.124247,DBT_SA,hoja_caida,1,0.76032,0.44928,0.20900,0.46647,-14.658,-8.977,-11.749,-16.668,-7.140,-12.526,-6.735,-11.849
