shot_number,rh95,fuente,gamma0_dB
356600500400192423,5.61,NISAR HH,-7.224
356600500400192424,4.04,NISAR HH,-6.598
356600500400192425,4.64,NISAR HH,-6.421
356600500400192426,3.18,NISAR HH,-6.69
356600500400192427,4.23,NISAR HH,-6.883
356600500400192428,3.93,NISAR HH,-7.205
356600500400192429,4.19,NISAR HH,-7.405
356600500400192430,3.25,NISAR HH,-7.544
356600500400192431,3.07,NISAR HH,-7.691
356600500400192434,2.65,NISAR HH,-6.923
356600500400192435,4.19,NISAR HH,-6.569
356600500400192436,2.8,NISAR HH,-6.64
356600500400192437,22.84,NISAR HH,-5.906
356600500400192438,26.28,NISAR HH,-5.976
356600500400192439,24.11,NISAR HH,-5.668
356600500400192440,11.42,NISAR HH,-6.405
356600500400192441,2.32,NISAR HH,-7.038
356600500400192442,2.47,NISAR HH,-7.491
356600500400192443,2.95,NISAR HH,-7.169
356600500400192444,7.48,NISAR HH,-7.108
356600500400192445,2.92,NISAR HH,-7.686
356600500400192446,2.32,NISAR HH,-8.08
356600500400192447,2.58,NISAR HH,-8.191
356600500400192448,2.54,NISAR HH,-8.216
356600500400192449,4.11,NISAR HH,-8.032
356600500400192450,3.4,NISAR HH,-7.961
356600500400192451,2.54,NISAR HH,-7.781
356600500400192452,2.8,NISAR HH,-7.407
356600500400192453,3.48,NISAR HH,-7.352
356600500400192454,18.31,NISAR HH,-7.58
356600500400192455,5.2,NISAR HH,-7.575
356600500400192456,2.28,NISAR HH,-7.193
356600500400192457,20.52,NISAR HH,-7.044
356600500400192458,23.32,NISAR HH,-6.67
356600500400192459,22.87,NISAR HH,-6.37
356600500400192460,23.1,NISAR HH,-5.672
356600500400192461,19.8,NISAR HH,-6.588
356600500400192462,2.09,NISAR HH,-7.497
356600500400192463,5.46,NISAR HH,-8.932
356600500400192464,3.7,NISAR HH,-8.61
356600500400192465,4.68,NISAR HH,-8.785
356600500400192466,4.04,NISAR HH,-8.852
356600500400192467,2.5,NISAR HH,-8.736
356600500400192468,3.14,NISAR HH,-8.34
356600500400192469,12.5,NISAR HH,-7.338
356600500400192470,21.04,NISAR HH,-6.874
356600500400192471,19.13,NISAR HH,-6.816
356600500400192472,2.92,NISAR HH,-8.521
356600600401033474,4.11,NISAR HH,-9.439
356600600401033475,3.29,NISAR HH,-8.834
356600600401033476,5.87,NISAR HH,-8.621
356600600401033477,6.81,NISAR HH,-8.034
356600600401033478,4.15,NISAR HH,-7.437
356600600401033479,4.0,NISAR HH,-7.066
356600600401033499,8.46,NISAR HH,-9.713
356600600401033500,7.56,NISAR HH,-9.634
356600600401033501,4.71,NISAR HH,-9.76
356600600401033502,6.1,NISAR HH,-9.494
356600600401033504,3.22,NISAR HH,-7.879
356600600401033505,4.08,NISAR HH,-8.115
356600600401033506,2.92,NISAR HH,-8.648
356600600401033507,2.73,NISAR HH,-7.75
356600600401033508,2.47,NISAR HH,-7.518
356600600401033509,3.29,NISAR HH,-7.747
356600600401033510,2.5,NISAR HH,-8.515
356600600401033511,2.8,NISAR HH,-7.387
356600600401033512,2.95,NISAR HH,-7.454
356600600401033513,2.69,NISAR HH,-7.326
356600600401033533,2.32,NISAR HH,-7.417
356600600401033534,2.92,NISAR HH,-7.501
356600600401033536,2.35,NISAR HH,-7.209
356600600401033537,2.58,NISAR HH,-6.944
356600600401033538,2.99,NISAR HH,-6.985
356600600401033539,2.43,NISAR HH,-6.738
356600600401033540,3.96,NISAR HH,-6.452
356600600401033541,3.29,NISAR HH,-6.592
356600600401033542,2.5,NISAR HH,-7.183
356600600401033543,3.18,NISAR HH,-7.605
356600600401033544,2.73,NISAR HH,-7.535
356600600401033545,2.73,NISAR HH,-7.413
356600600401033546,3.52,NISAR HH,-8.217
356600600401033547,2.54,NISAR HH,-9.465
356600600401033548,3.55,NISAR HH,-9.495
356600600401033550,2.47,NISAR HH,-8.267
356600600401033551,2.8,NISAR HH,-7.833
356600600401033552,2.88,NISAR HH,-7.946
356600600401033553,2.77,NISAR HH,-7.999
356600600401033554,5.42,NISAR HH,-8.317
356600600401033555,2.92,NISAR HH,-8.88
356600600401033556,19.43,NISAR HH,-7.671
356600600401033557,27.41,NISAR HH,-6.562
356600600401033558,35.57,NISAR HH,-6.161
356600600401033559,32.31,NISAR HH,-6.477
356600600401033560,27.56,NISAR HH,-6.127
356600600401033561,23.81,NISAR HH,-5.759
356600600401033562,25.01,NISAR HH,-5.883
356600600401033563,25.12,NISAR HH,-6.333
356600600401033564,23.4,NISAR HH,-6.551
356600600401033565,22.39,NISAR HH,-6.309
356600600401033566,22.09,NISAR HH,-6.234
356600600401033567,22.73,NISAR HH,-6.308
356600600401033568,21.98,NISAR HH,-6.122
356600600401033569,23.36,NISAR HH,-6.032
356600600401033570,2.28,NISAR HH,-6.941
356600600401033571,3.18,NISAR HH,-7.462
356600600401033572,3.03,NISAR HH,-7.721
356600600401033573,2.58,NISAR HH,-7.909
356600600401033574,3.63,NISAR HH,-8.21
356600600401033575,2.92,NISAR HH,-9.321
356600600401033576,3.4,NISAR HH,-9.189
356600600401033577,2.02,NISAR HH,-11.393
356600600401033578,2.02,NISAR HH,-12.213
356600600401033579,2.54,NISAR HH,-10.662
356600600401033580,3.14,NISAR HH,-9.799
356600600401033581,2.5,NISAR HH,-10.04
356600600401033582,5.05,NISAR HH,-10.074
356600600401033583,2.73,NISAR HH,-9.296
356600600401033610,16.43,NISAR HH,-6.847
356600600401033611,14.6,NISAR HH,-6.986
356600600401033612,2.5,NISAR HH,-7.039
356600600401033613,2.73,NISAR HH,-7.396
356600600401033614,2.32,NISAR HH,-7.687
356600600401033615,2.43,NISAR HH,-7.543
356600600401033616,3.1,NISAR HH,-7.792
356600600401033617,2.92,NISAR HH,-8.065
356600600401033618,3.22,NISAR HH,-8.178
356600600401033619,3.44,NISAR HH,-7.916
356600600401033620,3.18,NISAR HH,-7.983
356600800400197103,5.99,NISAR HH,-7.066
356600800400197104,11.9,NISAR HH,-7.615
356600800400197105,9.65,NISAR HH,-6.855
356600800400197106,10.55,NISAR HH,-6.802
356600800400197114,5.5,NISAR HH,-7.235
356600800400197115,3.78,NISAR HH,-7.688
356600800400197177,4.53,NISAR HH,-7.405
356600800400197178,3.89,NISAR HH,-6.969
356600800400197180,8.08,NISAR HH,-6.109
356600800400197181,5.16,NISAR HH,-6.752
356600800400197182,8.79,NISAR HH,-7.016
356600800400197183,5.8,NISAR HH,-7.445
356600800400197184,11.38,NISAR HH,-8.175
356600800400197186,4.34,NISAR HH,-8.145
356600800400197187,5.35,NISAR HH,-7.581
356600800400197188,12.35,NISAR HH,-7.839
356600800400197189,3.29,NISAR HH,-7.677
356600800400197190,12.8,NISAR HH,-7.017
356600800400197191,5.35,NISAR HH,-7.247
356600800400197192,8.01,NISAR HH,-8.072
356600800400197193,20.44,NISAR HH,-8.117
356600800400197194,5.35,NISAR HH,-7.97
356600800400197195,4.23,NISAR HH,-8.375
356600800400197196,4.15,NISAR HH,-8.983
356600800400197197,3.96,NISAR HH,-9.144
356600800400197198,2.92,NISAR HH,-8.927
356600800400197199,4.23,NISAR HH,-8.822
356600800400197200,9.58,NISAR HH,-8.19
356600800400197210,5.8,NISAR HH,-10.067
356600800400197211,3.81,NISAR HH,-9.98
356600800400197212,5.76,NISAR HH,-10.165
356600800400197213,5.27,NISAR HH,-9.315
356600800400197214,3.78,NISAR HH,-8.422
356600800400197215,3.25,NISAR HH,-7.875
356600800400197216,4.04,NISAR HH,-7.678
356600800400197219,2.69,NISAR HH,-7.973
356600800400197222,3.48,NISAR HH,-7.34
356600800400197225,4.3,NISAR HH,-7.744
356600800400197226,4.19,NISAR HH,-7.836
356600800400197227,4.23,NISAR HH,-7.513
356600800400197228,3.93,NISAR HH,-7.306
356600800400197229,14.93,NISAR HH,-6.445
356600800400197230,22.72,NISAR HH,-6.433
356600800400197231,4.49,NISAR HH,-6.77
356600800400197232,13.14,NISAR HH,-7.179
356600800400197233,13.55,NISAR HH,-8.018
356600800400197234,13.32,NISAR HH,-8.972
356600800400197235,4.11,NISAR HH,-9.368
356600800400197236,2.43,NISAR HH,-8.506
356600800400197237,4.45,NISAR HH,-7.594
356600800400197238,3.4,NISAR HH,-7.069
356600800400197239,6.73,NISAR HH,-7.035
356600800400197240,3.51,NISAR HH,-7.089
356600800400197241,5.05,NISAR HH,-6.714
356600800400197242,11.68,NISAR HH,-6.576
356600800400197246,17.22,NISAR HH,-6.321
356600800400197248,20.51,NISAR HH,-6.216
356600800400197249,24.41,NISAR HH,-5.839
356600800400197250,18.27,NISAR HH,-5.985
356600800400197251,3.51,NISAR HH,-6.537
356600800400197252,2.5,NISAR HH,-7.608
356600800400197253,2.84,NISAR HH,-7.661
356600800400197254,3.44,NISAR HH,-7.46
356600800400197255,3.85,NISAR HH,-7.772
356600800400197256,2.24,NISAR HH,-7.529
356600800400197257,3.25,NISAR HH,-7.826
356600800400197258,5.57,NISAR HH,-8.928
356600800400197259,2.39,NISAR HH,-10.007
356600800400197260,5.09,NISAR HH,-8.917
356600800400197261,2.84,NISAR HH,-7.949
356600800400197262,3.36,NISAR HH,-7.783
356600800400197263,3.63,NISAR HH,-7.797
356600800400197264,3.44,NISAR HH,-7.773
356600800400197265,2.77,NISAR HH,-7.565
356600800400197266,2.8,NISAR HH,-7.282
356600800400197267,3.96,NISAR HH,-7.442
356600800400197268,2.8,NISAR HH,-7.369
356600800400197275,2.69,NISAR HH,-8.22
356600800400197277,2.58,NISAR HH,-7.55
356600800400197278,2.95,NISAR HH,-7.503
356600800400197279,4.41,NISAR HH,-7.882
356600800400197287,3.25,NISAR HH,-7.781
356600800400197288,2.84,NISAR HH,-7.683
356600800400197289,2.92,NISAR HH,-7.538
356600800400197290,2.5,NISAR HH,-8.269
356600800400197291,4.11,NISAR HH,-8.429
356600800400197292,2.58,NISAR HH,-8.081
356600800400197302,19.24,NISAR HH,-7.045
356600800400197326,3.51,NISAR HH,-7.573
356600800400197327,2.77,NISAR HH,-7.687
356600800400197328,4.19,NISAR HH,-7.728
356600800400197329,2.95,NISAR HH,-7.928
356600800400197330,5.39,NISAR HH,-7.925
356600800400197331,3.25,NISAR HH,-8.411
356600800400197334,4.04,NISAR HH,-8.328
356600800400197335,4.86,NISAR HH,-8.43
356600800400197336,3.66,NISAR HH,-8.543
356600800400197337,5.42,NISAR HH,-8.209
356600800400197338,2.92,NISAR HH,-8.925
356600800400197339,2.95,NISAR HH,-9.297
356600800400197340,3.4,NISAR HH,-9.234
356600800400197341,3.03,NISAR HH,-8.54
356600800400197342,2.88,NISAR HH,-8.217
356600800400197343,3.89,NISAR HH,-8.378
356600800400197344,2.69,NISAR HH,-8.133
356600800400197345,2.88,NISAR HH,-8.071
356600800400197346,3.7,NISAR HH,-8.134
356600800400197347,3.4,NISAR HH,-8.713
356600800400197348,2.62,NISAR HH,-9.023
356600800400197349,2.8,NISAR HH,-8.766
356601100400191849,2.13,NISAR HH,-8.094
356601100400191854,6.81,NISAR HH,-8.091
356601100400191855,5.61,NISAR HH,-7.334
356601100400191856,4.45,NISAR HH,-7.557
356601100400191857,4.04,NISAR HH,-7.304
356601100400191858,9.8,NISAR HH,-6.853
356601100400191859,6.02,NISAR HH,-6.976
356601100400191860,8.31,NISAR HH,-7.431
356601100400191861,11.04,NISAR HH,-7.757
356601100400191887,4.11,NISAR HH,-8.592
356601100400191907,8.98,NISAR HH,-8.017
356601100400191908,7.82,NISAR HH,-7.813
356601100400191909,6.7,NISAR HH,-8.233
356601100400191910,5.01,NISAR HH,-8.671
356601100400191911,3.59,NISAR HH,-9.422
356601100400191912,3.78,NISAR HH,-9.752
356601100400191913,5.61,NISAR HH,-9.95
356601100400191914,3.63,NISAR HH,-9.91
356601100400191915,2.73,NISAR HH,-10.28
356601100400191916,2.77,NISAR HH,-10.196
356601100400191917,2.58,NISAR HH,-9.362
356601100400191918,4.11,NISAR HH,-8.086
356601100400191919,5.01,NISAR HH,-7.287
356601100400191920,4.83,NISAR HH,-7.202
356601100400191928,15.27,NISAR HH,-7.294
356601100400191929,4.26,NISAR HH,-6.793
356601100400191930,3.85,NISAR HH,-7.3
356601100400191931,4.19,NISAR HH,-7.596
356601100400191932,6.51,NISAR HH,-8.038
356601100400191933,8.12,NISAR HH,-8.739
356601100400191934,7.3,NISAR HH,-9.706
356601100400191935,3.59,NISAR HH,-10.445
356601100400191936,5.65,NISAR HH,-9.786
356601100400191964,9.84,NISAR HH,-6.863
356601100400191965,5.61,NISAR HH,-7.131
356601100400191966,3.22,NISAR HH,-6.968
356601100400191967,4.26,NISAR HH,-6.741
356601100400191968,10.1,NISAR HH,-6.814
356601100400191969,3.03,NISAR HH,-7.211
356601100400191970,3.18,NISAR HH,-6.881
356601100400191971,4.04,NISAR HH,-6.912
356601100400191972,7.63,NISAR HH,-6.865
356601100400191973,5.76,NISAR HH,-7.025
356601100400191974,20.89,NISAR HH,-6.958
356601100400191975,7.9,NISAR HH,-7.519
356601100400191976,12.69,NISAR HH,-7.909
356601100400191977,4.6,NISAR HH,-7.666
356601100400191978,6.62,NISAR HH,-6.583
356601100400191979,4.3,NISAR HH,-6.742
356601100400191980,11.0,NISAR HH,-6.768
356601100400191981,21.49,NISAR HH,-6.885
356601100400191982,24.26,NISAR HH,-6.774
356601100400191986,4.97,NISAR HH,-7.256
356601100400191987,3.59,NISAR HH,-7.285
356601100400191988,3.1,NISAR HH,-7.399
356601100400191989,4.34,NISAR HH,-7.559
356601100400191990,4.08,NISAR HH,-7.879
356601100400191997,2.54,NISAR HH,-8.198
356601100400192061,6.25,NISAR HH,-9.658
356601100400192062,3.96,NISAR HH,-8.633
356601100400192063,4.6,NISAR HH,-8.959
356601100400192064,6.47,NISAR HH,-9.891
356601100400192065,3.48,NISAR HH,-9.368
356601100400192066,3.18,NISAR HH,-9.463
356601100400192067,3.78,NISAR HH,-10.039
356601100400192068,2.65,NISAR HH,-11.431
356601100400192069,2.17,NISAR HH,-11.207
356601100400192070,7.78,NISAR HH,-8.984
356601100400192071,18.01,NISAR HH,-7.475
356601100400192072,19.43,NISAR HH,-6.859
356601100400192073,18.27,NISAR HH,-6.569
356601100400192074,3.66,NISAR HH,-7.063
356601100400192078,3.59,NISAR HH,-8.562
356601100400192079,3.18,NISAR HH,-8.256
356601100400192080,3.29,NISAR HH,-8.461
356601100400192081,2.77,NISAR HH,-8.489
356601100400192082,3.7,NISAR HH,-8.403
356601100400192083,4.75,NISAR HH,-8.968
356601100400192084,2.43,NISAR HH,-9.226
356601100400192085,2.54,NISAR HH,-8.983
356601100400192086,4.49,NISAR HH,-9.575
356601100400192087,8.53,NISAR HH,-8.809
356601100400192088,3.85,NISAR HH,-8.68
356601100400192089,2.99,NISAR HH,-8.781
356601100400192090,10.37,NISAR HH,-9.287
356601100400192091,4.9,NISAR HH,-8.766
356601100400192092,11.75,NISAR HH,-7.437
356601100400192093,2.99,NISAR HH,-7.449
356601100400192094,2.54,NISAR HH,-8.303
356601100400192095,2.54,NISAR HH,-8.582
356601100400192096,2.54,NISAR HH,-8.35
356601100400192097,4.45,NISAR HH,-8.73
334320000400262741,15.08,NISAR HV,-11.425
334320000400262742,18.44,NISAR HV,-11.301
334320000400262746,16.98,NISAR HV,-11.043
334320000400262747,20.32,NISAR HV,-11.091
334320000400262749,19.16,NISAR HV,-12.198
334320000400262750,15.79,NISAR HV,-12.645
334320000400262754,4.6,NISAR HV,-11.758
334320000400262764,14.25,NISAR HV,-10.1
334320000400262766,22.75,NISAR HV,-10.197
334320000400262773,12.12,NISAR HV,-11.353
334320000400262785,7.03,NISAR HV,-13.641
334320000400262792,5.87,NISAR HV,-12.569
334320000400262799,2.28,NISAR HV,-12.669
334320000400262809,14.18,NISAR HV,-11.462
334320000400262812,27.28,NISAR HV,-10.603
334320000400262814,5.27,NISAR HV,-10.679
334320000400262815,25.29,NISAR HV,-10.782
334320000400262856,10.32,NISAR HV,-13.988
334320000400262858,16.91,NISAR HV,-13.436
334320000400262859,19.64,NISAR HV,-11.696
334320000400262865,13.02,NISAR HV,-11.858
334320000400262866,24.84,NISAR HV,-11.658
334320000400262877,10.06,NISAR HV,-11.569
334320000400262880,22.0,NISAR HV,-11.083
334320000400262881,24.88,NISAR HV,-10.786
334320000400262885,10.59,NISAR HV,-11.603
334320000400262886,11.11,NISAR HV,-11.456
334320000400262903,10.29,NISAR HV,-10.06
334320000400262904,13.02,NISAR HV,-10.028
334320000400262905,16.09,NISAR HV,-10.346
334320000400262908,14.25,NISAR HV,-11.126
334320000400262910,12.98,NISAR HV,-11.611
334320000400262917,23.61,NISAR HV,-10.965
334320100400258132,10.62,NISAR HV,-11.392
334320100400258139,2.35,NISAR HV,-13.126
334320100400258140,8.15,NISAR HV,-12.448
334320100400258143,10.7,NISAR HV,-11.817
334320100400258144,11.48,NISAR HV,-12.385
334320100400258145,7.03,NISAR HV,-13.216
334320100400258154,13.54,NISAR HV,-10.494
334320100400258156,30.42,NISAR HV,-10.994
334320100400258157,23.65,NISAR HV,-10.899
334320100400258158,14.33,NISAR HV,-11.037
334320100400258159,12.61,NISAR HV,-10.852
334320100400258160,23.83,NISAR HV,-10.764
334320100400258161,12.53,NISAR HV,-10.723
334320100400258163,10.14,NISAR HV,-10.239
334320100400258166,7.52,NISAR HV,-12.25
334320100400258180,9.09,NISAR HV,-13.665
334320100400258185,9.5,NISAR HV,-13.405
334320100400258186,9.35,NISAR HV,-13.297
334320100400258188,2.35,NISAR HV,-12.295
334320100400258197,6.47,NISAR HV,-12.787
334320100400258200,11.03,NISAR HV,-11.265
334320100400258201,11.82,NISAR HV,-10.816
334320100400258205,7.55,NISAR HV,-12.782
334320100400258208,4.26,NISAR HV,-12.749
334320100400258210,7.82,NISAR HV,-14.498
334320100400258211,3.81,NISAR HV,-14.301
334320100400258216,9.01,NISAR HV,-12.936
334320100400258221,10.89,NISAR HV,-11.515
334320100400258227,7.85,NISAR HV,-12.092
334320100400258228,9.01,NISAR HV,-12.357
334320100400258229,4.75,NISAR HV,-12.384
334320100400258235,23.01,NISAR HV,-11.728
334320100400258239,6.69,NISAR HV,-13.896
334320100400258241,11.6,NISAR HV,-16.729
334320100400258244,8.27,NISAR HV,-12.055
334320100400258250,5.95,NISAR HV,-11.509
334320100400258263,13.92,NISAR HV,-12.211
334320100400258266,3.36,NISAR HV,-11.144
334320100400258279,16.42,NISAR HV,-11.295
334320100400258280,22.37,NISAR HV,-11.049
334320100400258281,8.08,NISAR HV,-10.977
334320100400258283,23.61,NISAR HV,-10.593
334320100400258291,21.44,NISAR HV,-10.264
334320100400258292,25.03,NISAR HV,-10.49
334320200400263183,14.03,NISAR HV,-12.629
334320200400263184,15.53,NISAR HV,-13.582
334320200400263185,4.94,NISAR HV,-15.098
334320200400263198,27.32,NISAR HV,-9.711
334320200400263200,18.56,NISAR HV,-10.444
334320200400263202,19.57,NISAR HV,-10.362
334320200400263203,21.26,NISAR HV,-10.598
334320200400263206,16.58,NISAR HV,-10.452
334320200400263209,19.57,NISAR HV,-10.761
334320200400263211,25.11,NISAR HV,-10.676
334320200400263218,2.02,NISAR HV,-13.583
334320200400263220,6.47,NISAR HV,-13.885
334320200400263223,9.46,NISAR HV,-14.12
334320200400263225,17.1,NISAR HV,-14.018
334320200400263226,10.25,NISAR HV,-13.495
334320200400263230,10.4,NISAR HV,-12.47
334320200400263233,4.9,NISAR HV,-13.168
334320200400263235,3.18,NISAR HV,-12.526
334320200400263239,8.57,NISAR HV,-11.687
334320200400263242,5.2,NISAR HV,-11.883
334320200400263243,7.03,NISAR HV,-11.593
334320200400263258,3.59,NISAR HV,-12.189
334320200400263262,20.36,NISAR HV,-10.998
334320200400263263,21.41,NISAR HV,-10.94
334320200400263270,7.03,NISAR HV,-11.891
334320200400263272,23.16,NISAR HV,-11.824
334320200400263274,18.82,NISAR HV,-10.935
334320200400263275,13.54,NISAR HV,-11.069
334320200400263277,25.9,NISAR HV,-11.865
334320200400263279,21.59,NISAR HV,-11.752
334320200400263280,27.28,NISAR HV,-11.719
334320200400263281,16.88,NISAR HV,-11.898
334320200400263282,25.07,NISAR HV,-12.204
334320200400263283,19.65,NISAR HV,-11.975
334320200400263285,25.67,NISAR HV,-11.467
334320200400263286,25.26,NISAR HV,-11.16
334320200400263287,32.71,NISAR HV,-11.048
334320200400263292,8.79,NISAR HV,-10.343
334320200400263304,3.18,NISAR HV,-11.847
334320200400263320,13.4,NISAR HV,-11.589
334320200400263322,14.67,NISAR HV,-11.164
334320200400263325,13.69,NISAR HV,-11.067
334320200400263327,14.29,NISAR HV,-11.046
334320300400258245,14.63,NISAR HV,-11.085
334320300400258247,6.06,NISAR HV,-11.168
334320300400258248,11.86,NISAR HV,-11.623
334320300400258249,12.91,NISAR HV,-11.584
334320300400258251,16.2,NISAR HV,-11.401
334320300400258253,11.0,NISAR HV,-11.552
334320300400258254,6.99,NISAR HV,-11.475
334320300400258255,23.61,NISAR HV,-10.804
334320300400258256,19.12,NISAR HV,-10.661
334320300400258259,26.38,NISAR HV,-10.561
334320300400258260,14.33,NISAR HV,-11.034
334320300400258261,21.93,NISAR HV,-11.124
334320300400258263,11.94,NISAR HV,-11.153
334320300400258264,18.75,NISAR HV,-11.357
334320300400258267,23.84,NISAR HV,-10.747
334320300400258269,16.69,NISAR HV,-9.49
334320300400258270,22.0,NISAR HV,-7.794
334320300400258272,16.91,NISAR HV,-10.896
334320300400258275,8.57,NISAR HV,-11.822
334320300400258279,5.57,NISAR HV,-12.148
334320300400258280,6.84,NISAR HV,-12.162
334320300400258282,12.23,NISAR HV,-12.612
334320300400258284,17.1,NISAR HV,-13.456
334320300400258286,12.46,NISAR HV,-14.185
334320300400258288,8.19,NISAR HV,-14.239
334320300400258290,8.64,NISAR HV,-12.218
334320300400258293,6.4,NISAR HV,-12.177
334320300400258294,4.97,NISAR HV,-11.732
334320300400258305,8.01,NISAR HV,-13.302
334320300400258310,11.26,NISAR HV,-13.075
334320300400258312,15.68,NISAR HV,-14.41
334320300400258313,9.13,NISAR HV,-14.693
334320300400258319,27.73,NISAR HV,-10.263
334320300400258320,22.27,NISAR HV,-10.326
334320300400258324,19.95,NISAR HV,-10.719
334320300400258327,17.92,NISAR HV,-11.307
334320300400258328,18.9,NISAR HV,-11.439
334320300400258330,17.81,NISAR HV,-11.249
334320300400258332,24.51,NISAR HV,-10.955
334320300400258333,14.86,NISAR HV,-11.432
334320300400258335,24.81,NISAR HV,-10.901
334320300400258336,6.99,NISAR HV,-10.758
334320300400258337,4.3,NISAR HV,-10.595
334320300400258338,5.5,NISAR HV,-10.804
334320300400258339,18.11,NISAR HV,-10.965
334320300400258340,4.19,NISAR HV,-11.103
334320300400258343,16.76,NISAR HV,-11.419
334320300400258345,8.9,NISAR HV,-11.546
334320300400258346,9.69,NISAR HV,-11.789
334320300400258347,5.42,NISAR HV,-11.495
334320300400258350,6.43,NISAR HV,-11.579
334320300400258355,2.58,NISAR HV,-13.492
334320300400258360,6.88,NISAR HV,-11.481
334320300400258363,10.63,NISAR HV,-12.466
334320300400258365,2.76,NISAR HV,-16.078
334320300400258366,3.55,NISAR HV,-20.922
334320500400258178,12.68,NISAR HV,-12.152
334320500400258179,13.28,NISAR HV,-12.46
